query,title,price,shipping_time,variable_prod,returns,shipping_price,ebay_article_id,prod_url,ebay_vendor,category,subcategory,product_state,product_sold_out_text
xiaomi redmi note 8 pro,"Xiaomi Redmi Note 8 PRO 6+128GB Smartphone 6,53"" 4500mAh 64MP NFC Global Version","170,00 EUR",mar. 6 jul. y el jue. 8 jul.,,No se aceptan devoluciones,"15,00 EUR",393263782169,https://www.ebay.es/itm/393263782169?hash=item5b90591919%3Ag%3AiisAAOSwmtFfzhWO&LH_BIN=1,royland18,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,"Xiaomi Redmi Note 8 PRO Dual Sim 128GB+6GB RAM 4G LTE 6.5"" NUOVO Android Bianco","199,90 EUR",lun. 5 jul. y el mié. 4 ago.,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","9,90 EUR",133197447536,https://www.ebay.es/itm/133197447536?hash=item1f032fc170%3Ag%3ArkoAAOSwJkVdnbqo&LH_BIN=1,eshopping.srl,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi 8 Pro - 64GB-Note Perla Blanco (Desbloqueado) Smartphone Dual-Sim,"191,72 EUR",vie. 9 jul. y el mar. 13 jul. ,,No se aceptan devoluciones,"12,94 EUR",133788846145,https://www.ebay.es/itm/133788846145?hash=item1f266fc841%3Ag%3A0CoAAOSwWSxf3ApL&LH_BIN=1,micky_slim_finn,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi Note 8 Pro - 64GB - Negro (Libre) (Dual Sim),"250,00 EUR",mar. 6 jul. y el jue. 8 jul.,,No se aceptan devoluciones,GRATIS,133187693599,https://www.ebay.es/itm/133187693599?hash=item1f029aec1f%3Ag%3AfDIAAOSw7wJdkfHq&LH_BIN=1,annasbouchh-0,Movilesysmartphones,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi redmi note 8 pro 64gb [dual-sim] gris-como nuevo,"136,09 EUR",lun. 12 jul.  y el mar. 13 jul. ,,Los consumidores tienen derecho a devolver el artículo según las condiciones que aparecen más abajo,"14,49 EUR",304042986034,https://www.ebay.es/itm/304042986034?hash=item46ca5fca32%3Ag%3AsVQAAOSw41Jg0zL4&LH_BIN=1,yoused-gmbh,Movilesytelefonia,,"Abierto, sin usar",
xiaomi redmi note 8 pro,Xiaomi Redmi 8 Pro Dual Sim Note 64GB 6GB Ram Bosque Verde Smart Mob,"220,77 EUR",lun. 12 jul.  y el mié. 14 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","13,48 EUR",313585794636,https://www.ebay.es/itm/313585794636?hash=item49032b7e4c%3Ag%3Ae7sAAOSwyqBg3ESd&LH_BIN=1,bargainwatch2014,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi 8 Pro - 64GB-Note Bosque Verde Desbloqueado,"145,24 EUR",jue. 8 jul. y el mar. 20 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","11,61 EUR",224142459647,https://www.ebay.es/itm/224142459647?hash=item342fee82ff%3Ag%3ASt8AAOSwfQteW%7ELo&LH_BIN=1,phoneusltd,Movilesytelefonia,,Usado,
xiaomi redmi note 8 pro,Xiaomi redmi note 8 pro 6gb/128gb Dual SIM sin bloqueo SIM-mineral Grey-nuevo embalaje original,"194,50 EUR",mar. 13 jul.  y el mié. 14 jul. ,,No se aceptan devoluciones,"13,99 EUR",133795742866,https://www.ebay.es/itm/133795742866?hash=item1f26d90492%3Ag%3ArCwAAOSwG5dgme8v&LH_BIN=1,mgonline247,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi 8 Pro - 64GB-Note Bosque Verde (Desbloqueado) Teléfono Inteligente,"197,53 EUR",jue. 8 jul. y el mar. 20 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","11,61 EUR",203218540987,https://www.ebay.es/itm/203218540987?hash=item2f50c4d9bb%3Ag%3ASt8AAOSwfQteW%7ELo&LH_BIN=1,d-rdeals,Movilesytelefonia,,"Abierto, sin usar",
xiaomi redmi note 8 pro,"Xiaomi Redmi 8 pro teléfono 6GB Ram Note 64GB ROM, 6.53"" Pantalla Completa UE","232,39 EUR",lun. 12 jul.  y el mié. 14 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","13,69 EUR",313579860078,https://www.ebay.es/itm/313579860078?hash=item4902d0f06e%3Ag%3AFoAAAOSwk09eQHEs&LH_BIN=1,bargainwatch2014,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi Note 8 Pro - 6-64GB - Ocean Blue Dualsim 4500mah.  - foto reali -,"99,90 EUR",mar. 6 jul. y el lun. 19 jul. ,,No se aceptan devoluciones,"59,90 EUR",353548055060,https://www.ebay.es/itm/353548055060?hash=item52511b3214%3Ag%3AegEAAOSw3rhg1dt%7E&LH_BIN=1,alfmorm0,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi Note 8 Pro 128 gb 64 mp Nuevo,"180,00 EUR",,,No se aceptan devoluciones,,164575929477,https://www.ebay.es/itm/164575929477?hash=item26517d6485%3Ag%3ABdMAAOSwBLNf1Lzc&LH_BIN=1,ja_468794,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,XIAOMI REDMI NOTE 8 PRO 64GB+6GB RAM 6.53'' TELÉFONO MÓVIL LIBRE SMARTPHONE AZUL,"195,00 EUR",vie. 02 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,153061919703,https://www.ebay.es/itm/153061919703?hash=item23a3338bd7%3Ag%3AhIUAAOSwY%7EpeZ9Hc&LH_BIN=1,magitelmagitel,Movilesysmartphones,,Nuevo,
xiaomi redmi note 8 pro,"Xiaomi redmi note 8 pro 128gb mineral Grey nuevo Dual SIM 6,39"" smartphone OVP","241,00 EUR",vie. 2 jul. y el mié. 14 jul. ,,Los consumidores tienen derecho a devolver el artículo según las condiciones que aparecen más abajo,"33,99 EUR",164762280252,https://www.ebay.es/itm/164762280252?_trkparms=ispr%3D1&hash=item265c98e13c%3Ag%3AoTMAAOSwHmJfCaAn&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRkOyy3YbzuE8vITW4438tpOEI3jtoRJaJdx4ueqKHkkSmChls%252FitH1I%252FO%252FLG3zKwAD31ZFWp2KxyyaYBCwo0%252BTCut4XHknCMVWJX%252F40Bnw4UauOswn7U4zygagfX7pws%252BKDB4drHK9%252FVbKZtaAQhGZcFzcb8ZsycwHSSv7EtB2rCu%252FsNgF77KipIWxP3wv4c5ZstG%252BH1JGFxXEmKRyskqSQriENpmJrB4dmn49oewM43z%252FAL8nEpxyCWaQZF0lu14Zo0V9C9ppSNB0vLfLfO7CvexQ6eDhZ1AgAXC0lXwCVhhGU1vdV0Q7Fo3T3OXZWpmutMki%252BnSkA6wMoC14JhbuShtpeQYNV%252BuI0hPL4HNtcuf44sbb3BSZEbE68upd3b4RjySm6zQs5j4GnFceQHDZDjDdWD1WZPM3kN9QhH97iPlL3KKROxrf19OUM7r7I0dIiSVLp7tKruJYDK7v54V2q6ea1z3FHHN6s2gQks5N1GsreFs5J0vASR6IuxxmLAe%252BqHfeiUSZ9iO7E5B8ZLv85bz6reoupZPa9tYqZe1rtQQPHPB1Jmu26ACCioFUZNOt9WLkGRPwGNTxpWSPAHsDzrBz%252Fvi9x%252BX%252Ft%252FHMqoXeMT1yYrEnKb8ZTVAFKV1Hu7kbwJZGZw334n34rv0nvK4C4WmrwtIChKhp3%252Fk6w5SqGW%252FMr4sY1AOUpWEKj2Gj4VWUPt%252BEn3nhpwoIB63FRtvBpmsfWQHQmZ2P9Sq47k2QVAc5ikxtBzgnUmsc9bqmORiRi7pfxsl9zBFBhcxqWURNXW5UzI%252FhaLO6ohRHqzMaIj%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,agiop_it,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi 8 Pro - 64GB-Note Azul Android (Desbloqueado) Teléfono Inteligente,"145,24 EUR",lun. 12 jul.  y el jue. 22 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","11,61 EUR",224476345589,https://www.ebay.es/itm/224476345589?hash=item3443d534f5%3Ag%3A9T8AAOSwuh5fD0Vp&LH_BIN=1,phoneusltd,Movilesytelefonia,,Usado,
xiaomi redmi note 8 pro,Xiaomi Redmi Note 8 Pro Dual LTE 64GB 6GB RAM Naranja Nuevo Garantia,"198,00 EUR c/u",vie. 02 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,373607613752,https://www.ebay.es/itm/373607613752?_trkparms=ispr%3D1&hash=item56fcbfc538%3Ag%3AerYAAOSwbW5g1EVV&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSafTQYbq3L7RBVAMi0K9cw5w39L2VER4MVd%252FN%252BG%252FSKMMzCvgJaXLSIR3ZOzWpbKxjERkyh1p4FxmUvje303LSeZFAafxC3FWPioP7WtbwaRSKetH%252FDo2rQ4cJaRZ8Ki96lWWYlZEcelBuOxtKZgDUOildX544dVt19Fl4tBkhSaxNx2kE5MucpGXr2xXVOTaJF9wt%252B0OXqUUwlTLvTohDIhJrz9afiUn231PTbbaohU1Ti1gfBfj1umf%252F%252BPrviZUy4KIIRih%252BxVVHXUeN6XEwt%252FCR7lZj1CXtY3TdU3tl38yvKxD9qiDhbp2GLv7YXL0CtFTW9hvUycgJvBCnEmtSkPaBz65tci91xndt2wLZ1cr%252Fo9mljzKunbWXLx4%252FvUVAwtzLSvPhGpKC6GDtZOxM1%252FyPzZabmgm0qb8%252B2bivzWrjozLOcjTVRxHrHmu8uiqNHI14uUieC7KRp6lHp2VtRwVUZnVq9KTPdK14Kmmf6ey9v41cDkx%252BWDIvXFuZzV%252FC5UdefkSQrwYq5K7cJKG0xZ6hLIyI7gS0b6rFsdSmNQS3otlCdd829TW4Yxs3JKebm2V1zuGwnvuvTDuRhb4NbLceXhoP%252FrIbLThr5VBf4K27JfOrvA2pYSVjGGmvGzwGBiGH9TZfdKp3kupkryORyBbJAZkMwHulUB1vLm2TViwe3YXFRmWEWgbGAHtq8koRHqGlk3p7JOfAjf7mEvtNXUKRFL3fDZHkC0EwoZlszaYR5AJY3xamburzLkwpGnlTt%252BA%252BUFEYRJpNnmkMaYmXR2sfAdCNM7QwRaGPpzeqE2e%252BEc8LfhZDcMOMThaCmQXN%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,movilstore16,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi Note 8 Pro Dual LTE 64GB 6GB RAM Ocean Azul Nuevo Garantia,"198,00 EUR c/u",vie. 02 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,224490325551,https://www.ebay.es/itm/224490325551?_trkparms=ispr%3D1&hash=item3444aa862f%3Ag%3Ad8gAAOSw6%7Exg1EQV&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSvtkx670Z0mbyfWqmxLFLYRrqkyXlnPOxKRPbE2abT3Pcom5bN1EMRZFSs%252FDrjZPhS%252BsfylGD4H5pG%252FIoZkK0l7HXO6yKJ4ncutWlT8Bq%252BWJOoT47T6Pds78Z3nZJZ36uMDVABZALGe1Pqaln4r5sH3HuI2IprYWs6l0LTP5Z62GFA23JWCUOFASld4R0YjZJe3qSSP8Qpyd06CGR4PAVi2CyHJXJwPYC%252FT1PTip0FKxWqeCOEmGXk3RX3itnahq3PQqn%252FxaDrnZMEWl%252Fe9kEBIGAyOzTN3jLglckhqlWfX8rdx5Otu%252B2sxldINZeZB%252BIushuvO%252FjgKp1RGnCdeMqqeHgg37RExtzoREPX50TCxk9ZqjPyF3qjpJ3VEjBjjb6V5fswoOQoQcKY5J1nDu9DY%252FofRo0p8wvNlMKkiFpyN5HuQxyG%252F6cnLo8Y%252FDcwgkYv4O%252FPJOYL%252FczlOxS08mmtXOxFfmS3sKMsGSe14pPd2PDAG%252B22fqxkyY%252FZPuSuTCIjYVl5kLb%252BMwaWRMy2U8b0W8UnHNleI1%252FT0fOwamqwts%252BR7042BbM0zTB2g4J%252FOP%252FfbxmACdEtYkaK9JbsIh9Gs96xKQdEXR22l4pYoiiAbXlMlB4OGuBtJ7ITC%252B%252F4BjzaBtfzBBHqIMPFeikZycK6IyUnMNRPBisXa4Gb1XJtEICWrQSZ%252Bz%252FcFwBGxsr3PEFwkeG7vrDnu2MhaQy%252BECP8%252FgIzDtUcGXLt1SsveYQrxhRlv9yhDTeOoqBsT8loawZ8fOgr%252BtW6yiWyM5XhMmcRXFFhj54ls0X8CNv8V7TzAL7StbBJZ%252FBJSvzw0qQzTS0%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,movilstore16,Movilesysmartphones,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi Note 8 Pro - 64GB-Gris (Desbloqueado) Teléfono Inteligente.,"174,29 EUR",jue. 8 jul. y el mar. 20 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución","11,61 EUR",203218541824,https://www.ebay.es/itm/203218541824?hash=item2f50c4dd00%3Ag%3AIOUAAOSwP0ZeTVsg&LH_BIN=1,d-rdeals,Movilesytelefonia,,Usado,
xiaomi redmi note 8 pro,"Xiaomi redmi note 8 pro 128gb coral naranja nuevo Dual SIM 6,39"" smartphone OVP","280,00 EUR",vie. 2 jul. y el mié. 14 jul. ,,Los consumidores tienen derecho a devolver el artículo según las condiciones que aparecen más abajo,"33,99 EUR",164936915477,https://www.ebay.es/itm/164936915477?_trkparms=ispr%3D1&hash=item2667019a15%3Ag%3AtOgAAOSwFgxgFb5J&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRppRtuPC6trGxp4fE6Qo4aSZpDUCuZpXNoE9jmgjG20N%252Bp1DzY1FQ%252BuSiN36I2cDSNrrgjdwHSjMmRcv81%252BGHb4nw6aWPOA4syaJvyRSwv6jtAeSYLjuF8jkSkt%252F7O7LAxi7MJw9IjtMGwjR9BdzPF9Z8pe%252Ft4t%252BLjjpLr%252Fqk9p2hTY%252BYsu3f3To2VfJvcBgLjnEvD81B1aYZ9u8aC5KKTOHx3keHLsVSj46Nx1sqMW4vejo8QjT3tdWQsTOkC%252FADsrOFiYsTxUN7DLMABVJCsIA%252FWLuYc0hSOSaNl0wcjJkUyGP81bw3%252BCBrLEYEo7HpSRqyPdnqLqrsrWpcpFZr5GGIfYGU20X%252F4sMpRloTk30Oh6X3d4peWMvVbpPVmDNhfF7Vxwp7BQigjazaTFFNE6feliQ5kadzyu3SfIgULwD1Nq42FFReQqgM8NQJcMkL%252FP%252FacRux0XRd4NtZ24l%252F5yvMx3866Y%252FfYfeVnewD3tKsToXQhcBorMEk9QYlGSjuC2Tz%252Fdkd73aBid6wGegutBOiR1eh4Q9LVarqjsuAKmLz6oip1tJJZ%252BOGULTw4ChjUlD0hYbucXtb6%252BYXSS6DfjDoYoysZxIyEMSdULhgDg3MnflormhSnfWy87oVBlyEDYWeoIgYBpY3S0uFe5YwtvJ4kZGYXMucel%252Fq6%252ByN662oE4NK1bMaZLVW4Frg%252F5tIU5gnXtFPQ%252Ff3vvf1w5fUj0BbDXPVl9hedm61381fyOfjTZYaWBLnj2ygMUH%252FAdb5H%252FpwQd1z46R9QrT%252FzI%252F%252BljDVsDkbgT0iEf5PECt6XI2%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,agiop_it,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi Note 8 Pro Dual LTE 128GB 6GB RAM Ocean Azul Nuevo Garantia,"208,00 EUR c/u",vie. 02 jul. ,,"reembolso de 30 días, el comprador paga los gastos de envío de la devolución",Rápido y gratis,373607613750,https://www.ebay.es/itm/373607613750?_trkparms=ispr%3D1&hash=item56fcbfc536%3Ag%3AakwAAOSwmRdg1EYJ&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSafTQYbq3L7RBVAMi0K9cwx0j86PJeunU1mz66TKtwTCPqi9oO0hmupW6cYGvJp%252F%252BsdbYtwLqllX3aD0D2xv7oh1nfNt8JbreJykFlDraw2KGoPSKWoGFggUxChp15Mwp4WKChZEg36D8ge2KwHAv8%252FaYKKwmMKpTO8G2UsqcKIx2m3qB7w8mUNeIoEQA2KV52bqGXFaZn5QWeWxCHy44twTjpW9OyGbAaDD2sEf9w6HUhn162256s1o%252Fu%252BR%252BnOg54RAaTUVGwJLXcxoS4sNX7Eq6JZJrArqII17Y2D7Da0kT903%252B0xLvuhZXoDAIHOuQ7qN56x4DSpQ2kU79xA8Igpla9Aw3sNOzuPQg%252B%252BbKrPdf7NvFYQ0bknSK0jUAZPHDZkJReDwRB8R%252BGtKDpWtpMB%252FvPbavG1%252Bf15H2rMzoR%252BRmY8r2aGCrGuCb1WhfJ%252FwzVyvQlAHvijDT1bsI%252BazmceWzp9WtcVzsyAcCJ%252FyNxdgeFJq3qH83t6rXQH3bfoKGg%252BIZYk7HsMY3eEcFnD10pjJTKItWXx3AkJCI2540KU7R9krzOqWeA7ObQmYIqaxzVFrpjxFrvmIjUk0Tqfi%252Fvcyf2266t%252FWX24zm8WM%252F3K6E7%252B0j82HF%252FLrqPOVk%252ByADs%252FchVnzD%252BTkCq0fJYfOVghAYvqK972Za4MAqyRWulmL0dnkuICbVJlOzcsQvIBhvYH9NLYMjukyW%252B%252B1tOjOcJQUDoyudplUYKwbP%252B%252Fxr22EwugHU906iAihh4QtGvcP7rpQIyxptpbDzgLSa6VdXrmC%252F%252BPgxSj%252FctmtDNLbZGIHrcnpc5FjgZ0xXe%252BFN2bEz%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,movilstore16,Movilesysmartphones,,Nuevo,
xiaomi redmi note 8 pro,TELEFONO MOVIL XIAOMI REDMI NOTE 8 PRO -  6GB/64GB GRIS,"181,00 EUR",lun. 5 jul. y el mar. 6 jul.,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución",GRATIS,303792482361,https://www.ebay.es/itm/303792482361?hash=item46bb716839%3Ag%3AnTEAAOSwrc9e3gyo&LH_BIN=1,logictel,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi 8 Pro - 64GB-Note Blanco (Desbloqueado) Smartphone Dual-Sim,"191,72 EUR",vie. 9 jul. y el mar. 13 jul. ,,No se aceptan devoluciones,"12,94 EUR",133800280444,https://www.ebay.es/itm/133800280444?hash=item1f271e417c%3Ag%3AE1QAAOSwNzRf3ApO&LH_BIN=1,micky_slim_finn,Movilesytelefonia,,"Abierto, sin usar",
xiaomi redmi note 8 pro,"Xiaomi redmi note 8 pro 64gb Forest Green nuevo Dual SIM 6,39"" smartphone OVP","269,00 EUR",vie. 2 jul. y el mié. 14 jul. ,,Los consumidores tienen derecho a devolver el artículo según las condiciones que aparecen más abajo,"33,99 EUR",164936915506,https://www.ebay.es/itm/164936915506?_trkparms=ispr%3D1&hash=item2667019a32%3Ag%3ALU0AAOSwWxleytRo&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRmgNL6Cx5gqZ47640VCbxQb87gn4pwBjHgKQL6TCXA%252F7BJwhlpPgsHOel3zCaXlp88Jw%252B4f%252BrM%252BfDokg454j0QgZrPl6Jt8fYxwFz3MTZAWte5sh%252BnrQTRsK4q4AIQ2HQpe0Xg%252BCAJ9Eal2jNrMWFrOuXHPIwrGjEx5bS66kuUk8POwrYw%252BwTpUn%252BnJspwpw%252FVi9DYnHi7xi5SV%252BmeE%252BzX6ZjCi0BtxLEYjKYLq9fQJ9PfAKcqneHkRtl3BOrXYoVF%252B29kv4p6p7cUZUinS8CcG%252BXQOFaJdvsyoYIoEXsXHtxuisx%252B6bzc4pk6c9tOwGrYaEXeTg4uDclACr%252BgdAp4z%252F3aK9QRdlFbhNpd3OyK96Ettl2t4sNjFzq3zE05jGueBltbzYvBeYo38eHlClJfE8oZbuK8v3lAWZeECs%252FvUOxUHqmnPtGSdFidDA3ce0MvO5vTamNJRdYhhRvOJC2zonlEGeke3EFz7b%252FOkA%252FUktH%252FYgdX2jlX%252FmLKpf3pW4SwIj3Xw93%252BPkLLqjImHd5LmM%252FYelmeq5n56WIeL6GIxwOqMMkmxdQn%252Bt%252BN8dZOxh3hQBEYqATH1yIZpEW0zm79poX7FgNabNfVQw2upo7eGIADMThsSsnsm5LDU1t1hiomsgbtRtCl8h5DfPaWFYpHZRMUCksAolzKno8i7Ho8%252BgHMrverkV030pe7WkyTqpX4XJtwENMCpskzfg5aLoLCm58UL%252BiKUrPTJT1mbN9tv3fz7YmmCOrOB2QgE5uwiJyH%252BU4Hh67HzXs4o2fN85ua9I8nM%252FlXlF8wL5wKJPF4tM%7Campid%3APL_CLK%7Cclp%3A2334524&LH_BIN=1,agiop_it,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,"Xiaomi redmi note 8 pro 6gb 128gb ""Averiado""","45,00 EUR",vie. 9 jul. y el mar. 13 jul. ,,No se aceptan devoluciones,GRATIS,164933119833,https://www.ebay.es/itm/164933119833?hash=item2666c7af59%3Ag%3AfXcAAOSwtnJgokQA&LH_BIN=1,zulutronik,Movilesytelefonia,,Para desguace o que no funciona,
xiaomi redmi note 8 pro,TELEFONO MOVIL XIAOMI REDMI NOTE 8 PRO -  6GB/64GB AZUL,"159,00 EUR",lun. 5 jul. y el mar. 6 jul.,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución",GRATIS,303986242450,https://www.ebay.es/itm/303986242450?hash=item46c6fdf392%3Ag%3AnTEAAOSwrc9e3gyo&LH_BIN=1,logictel,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,Xiaomi Redmi Note 8 Pro -64gb Negro,"89,90 EUR",mar. 6 jul. y el jue. 8 jul.,,No se aceptan devoluciones,"3,49 EUR",313567385883,https://www.ebay.es/itm/313567385883?hash=item490212991b%3Ag%3ArmsAAOSwktlgyS-B&LH_BIN=1,togarciam-88,Movilesysmartphones,,Para desguace o que no funciona,
xiaomi redmi note 8 pro,"XIAOMI REDMI NOTE 8 PRO 6+64GB 6.53"" NFC SIN ABRIR VERDE REGALO AIRDOTS S","195,00 EUR",vie. 02 jul. ,,No se aceptan devoluciones,Rápido y gratis,373629637678,https://www.ebay.es/itm/373629637678?hash=item56fe0fd42e%3Ag%3AytwAAOSwpbFgoTgB&LH_BIN=1,man25_83,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,"XIAOMI REDMI NOTE 8 PRO 6+128GB 6.53"" NARANJO MAS SMARTBAND MI BAND 5 NUEVOS","210,00 EUR",lun. 5 jul. y el jue. 8 jul.,,No se aceptan devoluciones,GRATIS,373629631788,https://www.ebay.es/itm/373629631788?hash=item56fe0fbd2c%3Ag%3AubkAAOSw%7E55goTtB&LH_BIN=1,man25_83,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,"XIAOMI REDMI NOTE 8 PRO 6+64GB 6.53"" NFC SIN ABRIR AZUL REGALO AIRDOTS S","195,00 EUR",vie. 02 jul. ,,No se aceptan devoluciones,Rápido y gratis,373629642688,https://www.ebay.es/itm/373629642688?hash=item56fe0fe7c0%3Ag%3AjrcAAOSwHvpg2IwV&LH_BIN=1,man25_83,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,"Xiaomi Redmi Note 10 Pro 128GB(8GB RAM) 108MP 6,67"" Versión Global Libre NFC","249,00 EUR c/u",lun. 5 jul. y el mar. 6 jul.,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 14 días, el comprador paga los gastos de envío de la devolución",GRATIS,353553148556,https://www.ebay.es/itm/353553148556?hash=item525168ea8c%3Ag%3Afg0AAOSw0Y5g1DVa&LH_BIN=1,xiaomispainstore,Movilesytelefonia,,Nuevo,
xiaomi redmi note 8 pro,"XIAOMI REDMI NOTE 8 PRO 6+128GB 6.53"" NFC GLOBAL LIBRE SIN ABRIR GRIS","179,00 EUR",vie. 02 jul. ,,No se aceptan devoluciones,Rápido y gratis,373622942747,https://www.ebay.es/itm/373622942747?hash=item56fda9ac1b%3Ag%3A04YAAOSwMf9g0QqO&LH_BIN=1,man25_83,Movilesytelefonia,,Nuevo,
adidas superstar,Zapatillas Adidas Superstar Cuero Blanco Zapatillas Size UK 7 en muy buena condición para hombre,"32,84 EUR",vie. 9 jul. y el mar. 13 jul. ,,"reembolso de 14 días, el comprador paga los gastos de envío de la devolución","13,56 EUR",384014032401,https://www.ebay.es/itm/384014032401?hash=item5969051e11%3Ag%3AAtQAAOSw7qhgSqJm&LH_BIN=1,fashionbrandsrus,Calzadodehombre,,Usado,
adidas superstar,Adidas Originales Superstar 80s Recon UK9.5 Nuevo Y En Caja Nuevo Blanco Raros DEADSTOCK EE7392,"56,94 EUR",lun. 12 jul.  y el mié. 14 jul. ,,No se aceptan devoluciones,"10,63 EUR",224513925588,https://www.ebay.es/itm/224513925588?hash=item344612a1d4%3Ag%3AW1sAAOSwb31g2fCP&LH_BIN=1,originaldiscountedclobber,Calzadodehombre,,Nuevo en paquete,
adidas superstar,Adidas ORIGINALS Para hombre Zapatillas GAZELLE ZX 750 CAMPUS SAMBA SUPERSTAR Jeans Nuevo,"63,90 EUR",mar. 6 jul. y el mar. 20 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","5,80 EUR",153570937392,https://www.ebay.es/itm/153570937392?hash=item23c18a8a30%3Ag%3AID8AAOSwtCJdME2v&LH_BIN=1,est.casuals,Calzadodehombre,,Nuevo en paquete,
adidas superstar,Adidas Para Hombre Superestrella Clásico Zapatillas Zapatos Tenis Deportivos A Rayas 3,"57,97 EUR",vie. 16 jul.  y el mar. 3 ago.,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 14 días, el comprador paga los gastos de envío de la devolución",GRATIS,353517933521,https://www.ebay.es/itm/353517933521?hash=item524f4f93d1%3Ag%3AWLAAAOSwNNVgtgWL&LH_BIN=1,deanruss_0,Calzadodehombre,,Nuevo en paquete,
adidas superstar,Adidas Superstar 80s humana producida Blanco Zapatillas Zapatos Rrp £ 119.95,"58,09 EUR",jue. 8 jul. y el mar. 20 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","18,59 EUR",124780035225,https://www.ebay.es/itm/124780035225?hash=item1d0d783c99%3Ag%3ANHoAAOSwx1pgz46l&LH_BIN=1,sports_styletrainers,Calzadodehombre,,Nuevo en paquete,
adidas superstar,"Nuevo BD7429 para hombre Adidas Originals SUPERSTAR Genuino Zapatillas Zapatos UK -9-10,5-11","41,81 EUR",vie. 9 jul. y el mar. 13 jul. ,"<span id=""sel-msku-variation"" style=""display:none"">-1</span>","reembolso de 30 días, el comprador paga los gastos de envío de la devolución","16,14 EUR",163984577737,https://www.ebay.es/itm/163984577737?hash=item262e3e14c9%3Ag%3AoycAAOSw%7E8ld8UPG&LH_BIN=1,pustela199416,Calzadodehombre,,Nuevo en paquete,
